"CNPJ","cd_UGestora","nu_Contrato","tp_Licitacao","vl_TotalContrato","n_municipios","n_ugestora","total_ganho","perc_vitoria","idade_empresa_anos","descricao_tipo_logradouro","porte_empresa","diff_abertura_primeiro_empenho","status","media_num_contratos"
180,201082,"001822016",11,1.50943331014044,4.46981928129104,95,72.0401342134917,0.546831445557805,2.5313161178185,"RUA",1,79056000,0,1.42424563246174
181,201095,"000662014",11,1.50929568240991,2.17516012730845,11,61.5463126793138,0.689431576130922,2.56102865420069,"AVENIDA",5,150940800,0,0
182,201166,"000152016",11,1.50934121085529,0.690941237078147,1,32.6854252211779,1.04799753555054,2.6393028884831,"AVENIDA",3,565488000,0,0
183,201194,"000082016",1,1.50953439907265,1.77706878157985,5,60.9067777476935,0.740163710591486,3.02626190770433,"AVENIDA",1,1061596800,0,1.02971857211536
184,201147,"000192015",12,1.50934626110597,4.44962989818308,113,90.9390782772281,0.456328069454469,2.0531373407131,"RUA",1,3888000,0,1.02971857211536
185,201165,"001642014",2,1.50942493615323,0,0,0,0,1.63817816285096,"RUA",3,24105600,0,0
186,201096,"000482014",12,1.50941945669184,5.15198388700074,224,127.561304452455,0.452932696888392,2.31904476535512,"AVENIDA",3,11318400,0,1.9833060620774
187,201057,"000052015",2,1.50925159436042,1.77706878157985,5,66.8411539525064,0.279234625170496,2.11828515951846,"RUA",1,82684800,0,0.812868016262367
188,201203,"001372016",11,1.50937231898487,5.83635923784067,402,101.21072810513,0.415365861312052,2.26908594441763,"RUA",1,14688000,0,1.77120071876541
189,201211,"001442014",3,1.50911027921913,1.77706878157985,5,45.5956107300984,0.513274053152673,2.03507727143629,"AVENIDA",3,54864000,0,0
190,201209,"000642015",11,1.50922173306808,3.52507694630773,45,58.7339493443146,0.420950470154347,2.00786508654763,"RUA",1,17280000,0,1.21348322841966
191,201168,"000592015",2,1.50932962493079,0,0,0,0,1.72942333961249,"RUA",3,109987200,0,0
192,601050,"160982014",11,1.50916775237365,1.37748929838316,3,49.5460823476942,0.408692247112617,2.67695404450225,"RUA",3,225590400,0,0.632819540487224
193,201050,"206522015",11,1.50931784128657,2.27836165882247,19,59.8819934793513,0.339466334743282,2.61880980035198,"AVENIDA",1,262828800,0,0.632819540487224
194,201109,"011242015",11,1.50940523942335,1.77706878157985,5,43.9010220350289,1.04799753555054,1.86008439098531,"RUA",1,42336000,0,0.952224469264004
195,201174,"000662017",11,1.50938974953786,3.41105286978002,32,69.5564127800104,0.513274053152673,2.37293643866123,"RUA",5,8812800,0,0.952224469264004
196,201066,"000322017",11,1.50937828652971,4.95848386165365,197,110.24518660423,0.586741421146326,2.1789974209216,"RUA",5,28857600,0,1.93277430491238
197,201097,"021012016",2,1.50921336557522,2.05967211681634,7,44.5384522701313,0.276894560078116,1.91014352310692,"RUA",3,133660800,0,0.632819540487224
198,201095,"103102015",11,1.50956580926055,3.09069077313953,42,123.030362183907,0.484923285045118,2.43798052501247,"RUA",5,218937600,0,1.72029328996126
199,201209,"000792015",2,1.5091736726536,0,0,0,0,1.91740052324081,"OUTRO",3,175392000,0,0
200,201091,"000102016",11,1.50955635944967,2.27836165882247,18,79.6316427868428,0.808070754374357,2.53420602818872,"RUA",3,148694400,0,0.812868016262367
201,201002,"000102017",11,1.50929136273116,2.17516012730845,8,73.6341386754864,0.808070754374357,2.31401243249379,"OUTRO",3,109728000,0,0.741848003480372
202,201205,"000152014",11,1.5091454174394,4.77472719224514,154,108.166885016874,0.337070032000483,2.2554373751051,"RUA",5,13824000,0,1.68262628576592
203,201179,"000502014",2,1.50911329573712,3.84244478923378,50,93.19278452931,0.170311973200802,2.54244267401459,"RUA",3,206928000,0,1.23887462130155
204,201188,"000622014",11,1.50910763768192,3.2097389369288,31,53.4502579441988,0.893365869933386,2.62602705186906,"RUA",1,273456000,0,0.632819540487224
205,201187,"000172016",11,1.50922950457956,5.12236307057074,189,103.483796350883,0.63115734924147,2.09771317379999,"RUA",5,26697600,0,1.87893619418105
206,201029,"010082016",11,1.50924017040638,2.17516012730845,9,58.8971786185427,0.71160566199381,2.47615783003883,"RUA",1,264988800,0,0.952224469264004
207,201203,"000732014",11,1.50910896356747,2.67458606006447,14,43.3332099139441,0.178259018325636,1.80938437654006,"AVENIDA",5,30240000,0,1.30842175211579
208,201209,"000312016",11,1.50942347017639,3.74076046398344,60,63.8291129856385,0.689431576130922,2.00786508654763,"RUA",1,17280000,0,1.15877734982604
209,201138,"000072016",11,1.50951495615893,3.57737727919034,39,81.5244675267763,0.438483581367752,1.73991789548006,"RUA",1,4320000,0,1.47334145723897
210,201178,"001692014",8,1.50935788766665,1.37748929838316,3,47.7107261379715,0.513274053152673,1.73293849141301,"RUA",1,3110400,0,0.632819540487224
211,610095,"103932015",7,1.50949459419846,3.95170926349186,58,89.9576813874899,0.588495520392572,2.64265462788767,"AVENIDA",5,440812800,0,1.87630314002167
212,201097,"062812016",11,1.50911591495446,5.70284222659199,452,92.6677825823002,0.347206698655919,2.44835517176112,"RUA",3,10540800,0,1.59591874560453
213,601050,"161222016",8,1.50961150950943,3.84244478923378,50,111.573724468605,0.689431576130922,3.19556311664818,"AVENIDA",5,1127260800,0,0.812868016262367
214,201022,"003562014",2,1.5092603543693,0.690941237078147,1,29.6042946853577,1.04799753555054,1.69822166021612,"RUA",3,34905600,0,0
215,201208,"001372015",2,1.50944551544825,2.17516012730845,8,75.1066964876698,0.588495520392572,2.90315251001275,"AVENIDA",1,855187200,0,1.30842175211579
216,601050,"160942016",11,1.50956381204947,1.37748929838316,3,29.6774163470468,1.04799753555054,2.77451100887918,"AVENIDA",5,644371200,0,0.632819540487224
217,201075,"000422016",11,1.50918313259353,2.67458606006447,14,33.7429077228166,0,1.76158409195491,"RUA",3,7776000,0,0
218,201126,"001952014",2,1.50933022802429,3.17166981557492,24,72.8650666272593,0.15856827102248,2.07073676513574,"RUA",1,8726400,0,0.812868016262367
219,201050,"261052015",1,1.50940684899055,4.1801575028009,74,103.405517329158,0.285985006258604,2.29919917106566,"RURAL",3,2332800,0,1.65206459859464
220,201199,"000072015",11,1.50952255774849,4.41851810114314,104,77.0629201778882,0.816579941760396,2.13298731214534,"RUA",3,37584000,0,1.23887462130155
221,201015,"000252017",11,1.5093770211256,4.09522675447418,86,64.3846531029162,0.34597957615438,2.65915084270191,"RUA",1,207360000,0,0.812868016262367
222,601050,"162482015",11,1.50940472663444,2.60726989766263,13,47.4923787889178,0.268639540726708,1.60689518911153,"RUA",1,21945600,0,1.81655845005567
223,201089,"000312015",11,1.50914499504921,2.17516012730845,8,36.801755152364,0.189513127647735,2.06052512847044,"RUA",3,46915200,0,1.06487295939814
224,201061,"000492016",11,1.50933487168898,2.45671097454329,11,63.1167138937221,0.426061706901888,1.6368454284264,"RUA",3,9331200,0,1.38853898751287
225,201174,"000472016",7,1.50928857441449,3.96876380987693,64,97.6084967510999,0.386196075485229,2.00548217888939,"RUA",3,16070400,0,1.53182747154778
226,201026,"000482014",11,1.50910993979653,4.43937204242176,109,83.1106786099576,0.444510811104627,2.26800425350135,"RUA",1,6480000,0,0.952224469264004
227,201139,"PP1332013",11,1.50960971619812,3.89863828094152,65,80.1152953501058,0.327773896888536,2.61278498009719,"AVENIDA",3,151891200,0,0.952224469264004
228,60120,"000292014",11,1.50922959484943,5.03301037902674,178,93.7192829045336,0.565206174500475,2.39742416627615,"OUTRO",5,73612800,0,1.89437418591564
229,201041,"402014CLP",11,1.5093028456288,2.27836165882247,9,57.6819293338952,0.122068458890879,1.88697166763431,"RUA",1,25056000,0,1.15877734982604
230,201062,"061512015",11,1.50926278611496,5.80289553861392,433,95.2986972620226,0.391945382637915,2.47180465192823,"RUA",3,26784000,0,1.27480791595263
231,201145,"000262015",11,1.50914642903535,4.74530342736954,135,81.6444024674083,0.41781763124342,2.56240967452557,"RUA",1,354153600,0,1.42424563246174
232,201215,"000662017",11,1.50924197050744,1.59757822034814,4,43.7497228452966,0.513274053152673,1.85812427152225,"RUA",1,39916800,0,0.632819540487224
233,201017,"100222015",12,1.50923760305442,4.74530342736954,127,117.502932948083,0.932917577194139,3.01562915892455,"AVENIDA",5,716342400,0,1.55854409439281
234,201025,"001892015",11,1.50930312909559,3.00226935945111,40,91.1116726421864,0.577646417322776,2.01809755455353,"RUA",1,9072000,0,1.72029328996126
235,201211,"000992016",8,1.50927360335026,0,0,0,0,1.62609536273346,"AVENIDA",1,68601600,0,0
236,201201,"000112009",2,1.50952558190363,0.690941237078147,1,20.7378052069117,0,2.11963487586468,"RUA",1,21772800,0,0
237,201001,"000232015",12,1.50950129830081,0.690941237078147,1,35.0702304905638,0,2.95886273423721,"RUA",5,807321600,0,0
238,201078,"0000PP09J",11,1.50927487457465,4.89048414160867,149,95.9373916938888,0.581937861679527,2.12165446429905,"RUA",1,28512000,0,1.66249030786514
239,201112,"000132017",11,1.50937034447031,2.27836165882247,14,67.1850532092957,0.778324793393893,2.3180413487757,"AVENIDA",1,43632000,0,1.09796808763493
240,201177,"000172015",11,1.50917604343497,3.96876380987693,71,73.1565445191202,0.733313398178192,3.18922399618338,"RUA",3,1100736000,0,0.952224469264004
241,201154,"000132016",11,1.50939060516119,0.690941237078147,1,28.096051763531,0,1.54155620569873,"RUA",3,42854400,0,0.952224469264004
242,601061,"000792014",12,1.50921496972806,4.91578045283549,189,90.1026043550137,0.289627292764867,2.58277391183661,"AVENIDA",3,123033600,0,1.06487295939814
243,201046,"800172015",11,1.50918967117287,4.56479100877325,170,63.9985835728277,0.716727464902721,2.14543446240666,"AVENIDA",1,5616000,0,0.632819540487224
244,201140,"000032015",11,1.50935392001811,2.05967211681634,12,81.7841053751908,0.798912137844627,2.0700123632389,"RUA",1,42595200,0,0.952224469264004
245,610095,"104912017",10,1.50920293630601,4.13863779048088,71,97.1244190256387,0.596957677666874,2.64265462788767,"AVENIDA",5,440812800,0,1.92817846226398
246,601200,"000062015",11,1.5093881184665,2.53491532024182,18,83.8974692296727,0.606255422559064,1.80305089191905,"RUA",1,17020800,0,1.26310173620731
247,201103,"000062017",7,1.50915358231729,4.92200024615957,190,109.783318000093,0.602160586395701,2.1789974209216,"RUA",5,28857600,0,1.96417990934362
248,201149,"000092015",11,1.50917999720637,2.17516012730845,8,58.9488336699651,0.438483581367752,2.19668204088158,"RUA",1,10195200,0,0.729190613659672
249,601112,"000202014",11,1.50922003835935,5.63259943725034,324,94.6835581008159,0.395995743298399,2.26908594441763,"RUA",1,14688000,0,1.64994953539727
250,201197,"000522014",11,1.50936167616365,2.27836165882247,10,48.1300073986258,0,2.67320204692935,"AVENIDA",3,221961600,0,0.952224469264004
251,201088,"000582016",11,1.50934400595352,4.69938051696148,121,87.8764119633218,0.509385278345942,1.79129188125019,"RUA",1,4320000,0,1.84754437905962
252,201155,"001202016",2,1.50949133512038,2.90490615601332,18,77.5894339260343,0.232141660223482,2.47852000623942,"RUA",3,32140800,0,0.952224469264004
253,201010,"000162016",11,1.50947133267573,4.00198521864491,77,85.6375998268796,0.922994675777402,2.74889875304288,"OUTRO",5,302572800,0,0.900285928579289
254,201010,"001422016",11,1.50910225666745,4.10991783220819,65,70.0970411090376,0.838835118445056,2.56378771346689,"OUTRO",1,195523200,0,1.15877734982604
255,201093,"000152017",11,1.50944405753405,3.41105286978002,34,78.0424545460923,0.720291493866452,1.68958669978276,"RUA",1,47433600,0,1.64138665900193
256,201217,"000062014",11,1.50955020822746,3.04749444935395,27,76.2732380553749,0.513274053152673,2.5841086534394,"OUTRO",3,124588800,0,0.952224469264004
257,601200,"000082014",11,1.50921536751253,2.79659836533003,16,55.7030440997564,0.374028368628215,1.82188538540552,"AVENIDA",3,13564800,0,1.15877734982604
258,201095,"070072016",10,1.50934651996346,3.38029625544057,36,66.6972746219755,0.36710774421702,2.67320204692935,"AVENIDA",3,221961600,0,1.38853898751287
259,601216,"000572015",2,1.50940065832622,4.10991783220819,65,77.1583206838481,0.429538567136944,1.79129188125019,"RUA",1,4320000,0,1.68262628576592
260,201002,"000232015",7,1.50952368170149,3.44085440091407,32,83.8754994934742,0.225024631954163,2.10463941937233,"RUA",1,18403200,0,1.08496324265184
261,201082,"003962014",8,1.50930809736541,2.05967211681634,8,35.8032828542651,0,2.57165418695757,"RUA",5,255225600,0,0
262,603123,"261812015",11,1.50918792752151,3.2463581704049,37,74.9268706416043,0.46189975223905,1.78588239680552,"RUA",3,8208000,0,1.35006710874122
263,201078,"100482014",11,1.50942321369413,2.37163264088941,17,74.4747600552094,0.740163710591486,2.24822857274242,"RUA",3,5270400,0,0.952224469264004
264,601099,"000712015",11,1.50919958449916,3.62697028810994,39,72.5145462996122,0.523994009295612,1.82188538540552,"AVENIDA",3,13564800,0,1.49612897857721
265,201125,"000462014",11,1.50925725864373,5.12236307057074,189,84.7709611260236,0.424509855598124,2.13562672627431,"RUA",1,3369600,0,0.812868016262367
266,201178,"001002014",11,1.50934161768526,5.07611314801771,180,82.732194969616,0.407690920885315,2.13562672627431,"RUA",1,3369600,0,0.632819540487224
267,201171,"000352014",8,1.50957073631727,2.45671097454329,11,70.892207478347,0.76050447897592,2.75043507752124,"RUA",5,626832000,0,0.632819540487224
268,201045,"000192017",11,1.5093304423806,5.71894652319122,436,104.528791562369,0.543728543170891,2.80591771853363,"AVENIDA",5,376185600,0,1.70455182997467
269,601050,"160822016",11,1.50941226340007,6.10764481601385,542,146.339548005868,0.567702742358976,2.09562157646981,"AVENIDA",5,21859200,0,2.40502153801344
270,303095,"104642017",10,1.5094069927453,1.77706878157985,7,50.917811189705,0.571743301048471,1.50897349701122,"RUA",3,33264000,0,1.15877734982604
271,201050,"206472015",11,1.50929821197983,3.74076046398344,59,67.2824829157761,0.288663907938989,1.90281099594005,"RUA",3,5961600,0,1.11380908585939
272,201070,"000212017",11,1.50920411723811,4.25813327668339,92,93.9338177628785,0.290273125523508,2.7424560755596,"AVENIDA",3,297043200,0,0.812868016262367
273,602168,"000052016",11,1.50938598101747,5.24889566128129,219,108.152105723001,0.564798032629958,2.52768532561871,"RUA",1,73958400,0,1.90433737880705
274,601025,"000822016",11,1.50945395693583,3.09069077313953,43,92.0757783777289,0.607850372326208,2.01809755455353,"RUA",1,9072000,0,1.61922883896475
275,201045,"000202015",2,1.50946185978755,3.2463581704049,34,65.0353793746691,0.39712643871253,2.66826147139194,"AVENIDA",1,209606400,0,1.06487295939814
276,201082,"002122015",2,1.50926823347158,1.59757822034814,4,53.3642081635522,0.513274053152673,1.73293849141301,"RUA",1,27043200,0,0.632819540487224
277,601111,"000752015",2,1.50932672929979,2.37163264088941,11,77.3800401567158,0.67171634523424,1.70067005173286,"AVENIDA",3,9504000,0,1.47334145723897
278,601218,"000292016",11,1.50909952019667,3.13203183385879,29,63.4314775753289,0.831907966295832,2.65974262942384,"RUA",5,200793600,0,0.812868016262367
279,201123,"044012016",8,1.50923548510002,0,0,0,0,1.62609536273346,"AVENIDA",1,68601600,0,0
280,201025,"001432015",11,1.50925020425976,0,0,0,0,1.97871692342913,"RUA",1,138758400,0,0
281,201052,"000092015",2,1.50919407593442,0.690941237078147,1,43.8125863917803,0.168266040808981,1.74107459839904,"RUA",3,43804800,0,0.632819540487224
282,610095,"103932017",10,1.50945452704524,6.09347778370222,540,112.712706932323,0.666783849137795,2.95503742617226,"RUA",5,605836800,0,1.91164556464758
283,201133,"100272015",2,1.50929845543663,3.2463581704049,28,86.3931874664416,0.475823801693191,2.1203087355764,"RUA",3,13996800,0,1.30842175211579
284,601099,"000432016",11,1.50913570617127,6.07364096997078,528,102.367799894932,0.647867240097805,2.77179943647123,"RUA",5,331948800,0,1.99186275837059
285,201212,"202012016",2,1.50947626334493,3.3156595838503,29,74.5614192236516,0.606255422559064,1.65006479535467,"RUA",1,9072000,0,1.15877734982604
286,601110,"000322016",11,1.50947478561401,6.07909286261659,531,111.157567967549,0.667428316543138,2.95503742617226,"RUA",5,605836800,0,1.91405127920601
287,201010,"000252014",11,1.50909674816879,2.53491532024182,12,55.2627569642299,0.903631242025646,2.65737213211266,"RUA",1,197856000,0,0
288,201012,"000302015",11,1.50942651340513,5.24449972590259,247,128.802024998183,0.450355127152676,2.31904476535512,"AVENIDA",3,11318400,0,2.07729162742119
289,201134,"000202015",2,1.5094076428994,5.2311876236778,238,98.1041897837319,0.424802218337174,2.96320476309485,"RUA",1,618796800,0,1.58379725511413
290,601200,"000052016",11,1.50939535019974,3.98551903484586,68,102.885894244911,0.789957784321392,2.5122078074549,"AVENIDA",5,89596800,0,0.999951704262922
291,603095,"l00022011",11,1.50936834482122,2.05967211681634,9,33.4838112891351,0.339466334743282,2.20920521522084,"AVENIDA",1,13737600,0,0
292,201061,"000122015",12,1.50946573850921,3.67412142322976,70,102.381810636468,0.616518904084524,2.29349285200184,"AVENIDA",3,35078400,0,1.42424563246174
293,304095,"000252011",11,1.50911159259359,4.1665176188235,72,49.805122893389,0.438483581367752,2.76359250731039,"RUA",3,323308800,0,0
294,201157,"000022016",11,1.5095622492548,3.55158378852168,45,79.195921801762,0.188029304006417,2.93534682112624,"RUA",5,570672000,0,0.780726032629274
295,601111,"000342015",11,1.50915421168089,0.690941237078147,1,36.3351176246567,0.105911790847835,1.67959092773072,"RUA",1,13910400,0,0
296,201042,"402012016",2,1.50919929359408,2.17516012730845,9,56.2794570494652,0.290273125523508,1.76494626854894,"RUA",1,37584000,0,1.23887462130155
297,602168,"000202016",2,1.50916967415649,1.59757822034814,4,57.2292425536157,0.0717300571224726,1.61381015627696,"RUA",1,39830400,0,1.06487295939814
298,601050,"166592015",11,1.50918771433634,3.62697028810994,39,52.5168653585857,0.374028368628215,2.82251901166059,"RUA",5,410918400,0,0.952224469264004
299,603123,"264012016",11,1.50924706620657,6.14890191327816,566,146.651914003114,0.567488654054194,2.09562157646981,"AVENIDA",5,21859200,0,2.42197522925392
300,201067,"006712015",2,1.50928506819905,3.62697028810994,46,116.733648437026,0.374466520080761,2.51146140664197,"RUA",5,72835200,0,1.33381549513234
301,201109,"010802014",11,1.50923091950555,4.36428960773932,87,57.6790913925376,0.41719663935033,2.56171953780118,"RUA",3,105235200,0,0.900285928579289
302,201015,"000132014",11,1.50932375536207,5.54394018334832,295,92.1854730476567,0.382521486387507,2.26908594441763,"RUA",1,14688000,0,1.59591874560453
303,201015,"000132016",11,1.5092694088997,3.00226935945111,24,46.2506114571742,0,2.26908594441763,"RUA",1,135388800,0,0.952224469264004
304,201095,"070022016",11,1.5092962362675,2.37163264088941,10,116.619985739081,0.540938032030187,2.76259027707017,"RUA",5,439257600,0,1.02971857211536
305,201077,"000112015",7,1.50953071636503,3.04749444935395,22,95.8830446374652,0.377874921223475,2.00388902164611,"RUA",3,36288000,0,1.11380908585939
306,201043,"000072017",11,1.50950300174374,2.73751744767466,32,87.4776185567946,0.460874377049293,2.96230277077473,"RUA",3,616809600,0,0.729190613659672
307,201062,"064012017",11,1.50932997424382,3.76198063163703,64,62.4952188284024,0.71160566199381,2.11013041876195,"RUA",1,19612800,0,1.09796808763493
308,201080,"000162014",11,1.50938098705931,3.57737727919034,49,69.0045153963806,0.93392373209199,2.29297166111643,"RUA",1,9158400,0,1.01129536187881
309,201185,"000152015",11,1.50944270522914,1.59757822034814,4,21.090297095409,0.513274053152673,2.18207966159389,"RUA",1,55123200,0,0
310,601163,"000012016",11,1.50946320402813,3.44085440091407,57,97.0408206282569,0.801266701975617,2.28457665040134,"OUTRO",1,64281600,0,1.18682348262797
311,201130,"000812014",2,1.50939396594945,2.95481650732682,21,78.9909108821171,0.296410428006612,2.47101001055206,"RUA",3,114739200,0,1.21348322841966
312,201135,"003662016",1,1.5096572064506,3.34852161554237,30,108.554353228398,0.388174673751741,2.57673268907791,"RUA",5,120268800,0,1.38853898751287
313,201157,"000182014",11,1.50929830094899,1.92859112132035,7,47.8737470811739,0.408692247112617,1.9192031445872,"AVENIDA",5,64540800,0,0.952224469264004
314,201030,"001092015",11,1.50923318078832,2.45671097454329,12,49.2359633460128,1.04799753555054,2.49558377565999,"RUA",1,46828800,0,0
315,601031,"000052015",11,1.50911737786228,5.12736486403965,193,104.932978400212,0.493730538444467,2.52768532561871,"RUA",1,73958400,0,1.8637779050861
316,201029,"010932016",11,1.50930277467973,4.54654136377775,136,60.5892924513043,0.652161459053529,2.61596308609869,"AVENIDA",1,157852800,0,1.35006710874122
317,601171,"001152014",11,1.50932528034288,1.59757822034814,4,39.0837205716055,0.202283030725654,1.85320016426867,"AVENIDA",1,7430400,0,0
318,601171,"000792015",11,1.50913829389104,3.28163346599884,28,46.7867259824714,0,2.37062218676732,"RUA",5,55641600,0,0.952224469264004
319,201050,"206212017",11,1.50929333334102,3.00226935945111,67,90.3033054832612,0.441408194361489,2.20743035941776,"RUA",1,6652800,0,0.900285928579289
320,201107,"001242014",2,1.50949562736311,1.59757822034814,5,49.5527102117208,0.290273125523508,2.10187731785592,"RUA",1,93139200,0,0.632819540487224
321,610095,"105992016",11,1.50929757953579,1.37748929838316,3,61.048837292071,1.04799753555054,2.2267012312182,"OUTRO",5,187833600,0,0.812868016262367
322,601200,"000552014",11,1.50940864754987,1.92859112132035,13,54.3958902284146,0.657238102271174,1.9227945906134,"RUA",1,16329600,0,1.06487295939814
323,201078,"000952015",11,1.50914167058736,5.27057309857754,253,128.971563444769,0.455783606796838,2.31904476535512,"AVENIDA",3,11318400,0,2.09138164307428
324,601050,"161992015",11,1.50942565205345,5.44959426372451,283,117.661516300794,0.630907487121858,2.36409863765257,"AVENIDA",5,18403200,0,1.67267425305526
325,201137,"010672015",2,1.50943019394932,2.79659836533003,16,72.3439876479087,0.331443485232538,1.98448098562984,"AVENIDA",1,44064000,0,1.25354445838877
326,201155,"000232014",11,1.50951371917101,2.67458606006447,15,74.5529136622052,0.382684875408432,2.27927555408502,"RUA",1,4147200,0,0.632819540487224
327,201108,"010492017",11,1.5091348007153,5.04397181345968,193,71.4062874259902,0.246765471906381,2.57470614338862,"RUA",1,115603200,0,0.632819540487224
328,201168,"000042015",11,1.50934014181409,4.03408901851777,70,89.685011588623,0.380649076042133,2.83890329155056,"RUA",1,421804800,0,1.33997107885283
329,201220,"010612014",12,1.50926877403696,5.8844167023574,427,135.616402872146,0.528643943339517,2.09562157646981,"AVENIDA",5,21859200,0,2.29633074911668
330,201137,"000122017",11,1.50911727207877,1.59757822034814,4,46.1977048720797,0.831907966295832,2.20386657366299,"RUA",1,79747200,0,0.632819540487224
331,201093,"000782014",2,1.50942773914083,3.34852161554237,31,91.5765611179788,0.206456279504818,2.03812024569085,"AVENIDA",1,12960000,0,1.30842175211579
332,601050,"166132015",11,1.50958575527873,3.89863828094152,52,78.8701821654828,0.745303476928726,1.8639884602816,"RUA",3,82944000,0,2.02719524983969
333,601044,"000542015",11,1.50941397250447,3.89863828094152,52,58.9018572879704,0.479659829106333,1.83009937010447,"RUA",5,27388800,0,0.862974688271395
334,201038,"000152017",12,1.50939976183595,5.0163260789905,169,82.71042002633,0.52903541137949,2.23755118932089,"RUA",5,52617600,0,1.43878752599315
335,201158,"000962016",11,1.50916580505073,1.77706878157985,5,27.0449541128754,0.513274053152673,1.53085319053071,"RUA",5,21340800,0,0
336,601218,"000032015",11,1.50946735233924,6.12333033141679,552,128.855235700528,0.40225645714701,2.58210548952379,"RUA",3,122688000,0,2.07729162742119
337,201180,"000312015",3,1.50909762582847,1.59757822034814,4,58.3855979504391,0.588495520392572,2.00865757613598,"RUA",1,38188800,0,0.952224469264004
338,201142,"000202015",11,1.50938387208832,3.91665825697733,58,75.0867256433626,0.76050447897592,2.42017019331161,"RUA",1,4838400,0,0.632819540487224
339,201034,"626012015",11,1.50928768595944,2.90490615601332,24,62.1067011748826,0.808070754374357,2.48438797325966,"RUA",1,144547200,0,0.780726032629274
340,201026,"000492015",11,1.5093939722088,5.58164618477179,371,98.4038639131696,0.524693441049156,2.80591771853363,"AVENIDA",5,376185600,0,1.43878752599315
341,610095,"001382014",11,1.50963651980839,3.62697028810994,40,74.889710382293,0.513274053152673,2.64265462788767,"AVENIDA",5,440812800,0,1.51787161792145
342,601053,"000192016",11,1.50918639489597,4.54654136377775,103,90.3195196294664,0.789026825540799,1.8639884602816,"RUA",3,82944000,0,2.28506235457306
343,610095,"103242017",10,1.50924609896567,0,0,0,0,1.49939609514242,"RUA",1,63417600,0,0.632819540487224
344,201035,"000142015",11,1.50918053265978,2.95481650732682,20,68.3640491546093,0.529194713384802,1.69082656606046,"RUA",1,11836800,0,1.69235568926985
345,201141,"010092017",7,1.50911009248177,2.05967211681634,8,57.2285839419359,0.513274053152673,1.54155620569873,"RUA",3,42854400,0,1.51787161792145
346,201123,"062312016",11,1.50936834482122,1.37748929838316,3,46.7644834698168,0.618700864099763,2.43798052501247,"OUTRO",1,331344000,0,0
347,201175,"000092015",2,1.50951593688613,2.27836165882247,10,67.346045073763,0.49046527379246,1.8765302190255,"RUA",3,11145600,0,1.09796808763493
348,201186,"000142015",11,1.5092523922505,4.33020335269742,106,61.4505514560856,0.513274053152673,2.5558230647148,"OUTRO",9999,98064000,0,1.06487295939814
349,201199,"000102015",11,1.50936108598581,5.94697382509911,457,139.362441897862,0.537569489749279,2.09562157646981,"AVENIDA",5,21859200,0,2.33763515567771
350,601216,"000532015",2,1.50920788266857,1.37748929838316,6,38.3229842731129,0.831907966295832,2.38120092763915,"RUA",1,283564800,0,0.632819540487224
351,201163,"000652016",11,1.5092842897969,1.59757822034814,8,44.2284477316591,1.04799753555054,2.01102963342758,"RUA",1,103334400,0,0.632819540487224
352,201206,"000012016",11,1.50939626716193,2.27836165882247,11,64.4209363842869,0.567702742358976,1.79451808129565,"RUA",1,6393600,0,1.06487295939814
353,201124,"000182014",2,1.50954479712791,3.38029625544057,30,95.5182391588113,0.244964521964556,2.51258068342199,"RUA",3,60566400,0,1.42424563246174
354,201211,"002222016",1,1.50957729040232,1.37748929838316,3,49.587965089733,0.513274053152673,1.61655802395248,"RUA",3,65577600,0,0.952224469264004
355,201059,"000402015",11,1.50943675590354,1.37748929838316,4,37.1202640227101,1.04799753555054,1.82394776793352,"RUA",1,28252800,0,0.952224469264004
356,201015,"000152015",11,1.50937715356041,5.13234029864127,192,102.615137527042,0.562643934347363,2.12165446429905,"RUA",1,28512000,0,1.85084437617373
357,603123,"281012016",12,1.50935458527464,1.37748929838316,9,50.3714673652173,1.04799753555054,1.65917815634907,"RUA",1,41040000,0,0.952224469264004
358,201105,"TP0032014",2,1.50943217978706,1.92859112132035,7,43.6235639983606,0.339466334743282,1.85418772104552,"RUA",1,30240000,0,0.952224469264004
359,601200,"000012014",11,1.50946852373585,3.49781636583173,54,96.635377829061,0.861548369037868,2.59074066111969,"RUA",5,130636800,0,0.952224469264004
360,201217,"000342015",11,1.50931146622565,2.05967211681634,7,65.4559972109391,0.339466334743282,2.12767764102042,"RUA",1,62899200,0,0.758340084301181
361,201128,"000462016",11,1.50923866804212,4.50895480922458,127,70.8814558490891,0.655382967063055,2.5558230647148,"OUTRO",9999,98064000,0,1.38853898751287
362,601050,"161862017",12,1.50937635265133,1.59757822034814,4,63.2018003548347,0.664130695999285,2.98375729605848,"RUA",5,664588800,0,0.632819540487224
363,603095,"L00152013",11,1.50938867254679,2.67458606006447,21,95.8691856832799,0.722446899636006,2.51814803806642,"OUTRO",1,89769600,0,0.952224469264004
364,201076,"000212016",11,1.5093890770646,2.37163264088941,12,64.8322557980199,0.567702742358976,1.79451808129565,"RUA",1,6393600,0,1.02971857211536
365,201178,"000972014",11,1.50965016865197,1.77706878157985,5,37.6059291326683,0.513274053152673,1.96367268078712,"RUA",1,31276800,0,0
366,201153,"200102015",11,1.50922069458458,1.59757822034814,4,37.5172823010769,1.04799753555054,1.97123531283585,"RUA",1,70675200,0,0
